image_id,image_path,extracted_text,genre,character_count,caption,spoiler_label,,,,,,,
0ce943f4-79b9-4fd4-9bf0-62c18e7a7a87,cpp\0ce943f4-79b9-4fd4-9bf0-62c18e7a7a87.jpg,"SCIENCE COMICS COSMIC CARSON VOLUNTEERS TO UNDER TAIKE DR. PARTENS EXPERIMENT WITH ATIME MACHINE, A PRODUCT OF THE FOURTH DIM ENSION. HE AND HIS CREW IN THEIR ROCKET SHIP ARE TRANSPOSED TO BARBARIC BRIT AIN. THE FUTURE IN ANCIENT TIMES AND THIS ISTHE TIME MACHINE YOUTOLD ME ABOUT! TL YES! WANT YOU ANDYA 4 f iD EX VERY INTERESTING 7 ACREW WITHA ROCKET Ga SEACES OF ANCIENT TH SHIP TO EXPLORE BARBARIANS WHEN SEE is HEY See CIMILIZS MY THEORIES PAGE 29 Se THREE PICKED ROCKET SHIP INTO ME MACHINE THIS COSMIC FILTER. CONTACT ME WHEN YOU ARE READY TO RETURN!",Action,1,"COSMIC CARSON VOLUNTEERS TO UNDER TAIKE DR. PARTENS EXPERIMENT WITH ATIME MACHINE, A PRODUCT OF THE FOURTH DIM ENSION. See CIMILIZ",non-spoiler,,,,,,,
0ceccf7b-d67d-4329-8ed1-05eadf39ac9a,cpp\0ceccf7b-d67d-4329-8ed1-05eadf39ac9a.jpg,"THE BATTLE RAGED FURIOUSLY ON EVEN THAT'S RECALL, HARRYS HIT! TERMS FOR A LONG WHILE. THEN, SLOWLY, BOYS. FALL BACK KEEP ME COVERED! THE WEIGHT OF SUPERIOR NUMBERS BUT WEEP FIRING! I'M GOING TO BEGAN TO EXACT ITS TOLL! HELP HIM WE'LL BE CUT TO RIBBONS UNLESS WE DROP BACK AN REFORM OUR LINES. BUGLER, SOUND RECALL! p wo a oe witgs CROW LINES PTA og HES AND JOIN THE tf SS CHEYENNES IN AN EFFORT TO TURN THE RE TREAT INTO A ROuT! BUT AMERICAN EAGLE SWINGS HIS WARRIORS BETWEEN THE ARAPAHOE AND THE CHEYENNE HOKA HEI! YUH'VE DONE IT, AMERICAN GIVE THEM NO EAGLE! YUH CUT EM O GROUND! FROM FOLLOWIN' THE TROOPS",Horror,1,The battle between American EAGLE and the CHEYENNE HOKA HEI raged on for a long time. The fight was eventually won by American Eagle.,non-spoiler,,,,,,,
0d4ba876-1d29-40da-8e7b-a3cc2f29d337,cpp\0d4ba876-1d29-40da-8e7b-a3cc2f29d337.jpg,"Once Longe INVISIBLE AGAIN THE VoID OF OUTER y AND WHEN CONSCIOUSNESS RETURNED. .. SES SWEPT GREG SPACE ENVELOPED HIM , I'M BACK ON EARTH, RIGHT IN FRONT OF Se ee eee ee MY HOUSE THANK HEAVENS 11 MUST WHERE ARE YOU'LL SEE, nemmeemm SEE DORIS RIGHT AWAY. ron TAKING JEARTHMAN GREG, DARLING, I'VE I. WANTED TO APOLOGIZE. BEEN SO WORRIED! sg ene BEG YOUR FORGIVENESS I TRIED REACHING YOu Yate PU FOR THE THINGS Te SAID! z uNOW I'VE BEEN EVERYWHERE. .. BUT IT IM BACK I WON'T EVER TRY CHANGING ARROGANT AND WAS. AS IF YOU HAD YOU! I LOVE YOU, GREG, BOASTFUL BUT AND NOTHING COULD BE ITS DIFFERENT DISAPPEARED FROM ekse ee ! THE FACE OF LOSING YOu! Le NOW! THE EARTH ! oa gs gal ce GL, a . S a Lg hf. Be NS 2 THINK YOU HAVE IT'S A LONG STORY, CHANGED, GREG! AND PRETTY FANTASTIC, ARROGANCE, NO MATTER WHAT TITLE A MAN SOMETHING HAS MAY HAVE! HUMILITY ISA QUALITY HAPPENED TO You! RESPECTED THE WORLD OVER be WHAT, I GUESS ITS EVEN UNIVERSAL! AA",Mystery,2,"SES SWEPT GREG SPACE ENVELOPED HIM , I'M BACK ON EARTH, RIGHT IN FRONT OF Se ee eee ee MY HOUSE THANK HEAVENS 11 MUST WHERE ARE YOU'LL",non-spoiler,,,,,,,
0d509e9c-b0e2-424b-a354-8ca7c27fc579,cpp\0d509e9c-b0e2-424b-a354-8ca7c27fc579.jpg,"f ADELIGERATELY I IGNORED ES MAYBE. HE WOULD. .. IF YOU'D GIVE US TWO ELINOR'S IRRITATION. THEN. .. MINUTES ALONE! HONEST, DIANE. .. SOME P fe, TIMES IL COULD WRING YOUR NECK RAND HASN'TASKED YOU YET, HAS HE, ELINOR? IF ELINOR! YOU DON'T HAVE TO BARK Y AT DIANE SOMUCH! TI DIDN'THEAR THE FUSS. .. BUT WHAT ARE YOU PESTERING HER ABOUT Now? LET HER GO, DIANE! IF SHE JUST UNDERSTOOD. .. ABOUT YOU STANDING YOU BEING SO SICK AND ALL. .. ARE, RAND II JUST DON'T KNOW Z GOON. .. BLAME ME, ELLIE, COME RANDOJEFFERS! I SEE THE BACK OH, WHOLE PICTURE NOW! IFIT'S YOU'RE SO DIANE YOU WANT TO SEE, WRONG. .. INSTEAD OF ME. .. JUST SAY SOS Sh WHAT r'D DO WITHOUT YOU TO HELP ME AT . TIMES LIKE THIS! WE'LL ORIVE A WHILE BEFORE ff IMEAN. .. US WE NEVER REALLY KNEW DINNER! DIANE. .. DO YOU THINK EACH OTHER UNTIL NOW! YOU HAD TOGET SICK ABOUT THINGS. .. I MEAN, THE AHEADOF ME! SCARE ME HALF OUT OF MY WAY PEOPLE'S LIVES GET SO WHAT DO. You MINO BEFORE T. .. BEFORET. .. BEFORE TURNED ABOUT. .. PLANS MEAN, RAND? q ne YOU. .. WHAT GO HAYWIRE AND. .. y Xx RAND ?",Drama,1,"RANDON: I MEAN, THE AHEADOF ME! SCARE ME HALF OUT OF MY WAY PEOPLE'S LIVES GET SO WHAT DO. YOU MINO BEFORE T. .. BEFORET. BEFORE TURN",non-spoiler,,,,,,,
0d7a356c-9ef1-49d9-b28a-44147556b7f3,cpp\0d7a356c-9ef1-49d9-b28a-44147556b7f3.jpg,"NEGRO ROMANCE YOU COME TO ME NOW FOR HELP! . .. 5S0B. .. 1M And as I turned away, U EVER STOP TO THINK SORRY, BILL ! I flung myself ag DID TO MY LIFE? SOB. .. IT'M yen ane clocking across my bed DID YOU EVER THINK OF MY SOB. .. fT knee and sobbed until LOVE FOR YOU? NOW YOU laa Bill was right TBlonght my Ca wuressrany 40M Jorevervthing fe fet! heart would fail h Then, when I went back . from the excruciating to the apartment, the agony of regret! world collapsed My chance WE'RE TAKING OFF! CLEARING s es OUT OF THIS TOWN! SO LONG? b I mourned Ne SOEs. you WH USTN'T ee SHEILA WITH J it would happen to Sheila, too! Tn desperation 1 went to the only person in the world who Could help me Bill! TAM INSTANT LATER F 7 GETIN WE'LL ANOTHER CAR PULLED LIP. .. STOP THEM! BILL! OH, BILL! YOU DID COME! PLEASE, GO AFTER THEM. DON IS TAKING MY SISTER STOP, PLEASE, DON! I DON'T WANT TO GO Tt was awild, WITH You! hazardous race to 1 CHANGED catch up witha piece MNYMIND! Tie jg OUT OF TOWN! of my life that had NOTHING AT ALL! E i gone foolishly astray! 7. BEEN IN Don's recklessness was ouiee almost maniacal, THAN THIS but Bill steeled A. ALOTOF TIMES himself and inched up steadily! i ee Sheila scream! It was the fear of a frightened child. She had become aware of her danger now! BILL, WHAT CAN I SAY? YOU'VE DONE SO MUCH TO SET MY LIFE STRAIGHT AGAIN, EVEN THOUGH I'VE HURT YOU AS T HAVE! II'LL NEVER FORGET "" WHAT HERE'S YOUR MAN, GOING ON OFFICER! YOU CAN HOLD HERE? HIM FOR CHARGES OF RUNNING OFF WITH A MINOR VC STEALING FUNDS FROM MY OH, BILL, MY DARLING T'LL LOVE YOU UNTIL I DIE! Suddenly 1t was all over! Bill had forced Von over to the curb! FIRM! I HAVE THE RECORDS YOU. .. AND THE LOVE IT'S NOT he made for Don TO PROVE IT! YOU ONCE HONORED zee US TO p Ret ME WITH ! TALK LIKE ggengag th ? a 4 ""THIS, SYLVIA. AGE AGE 4 ute Th WE'RE ONLY PEOPLE. .. never known ie Wait AND PEOPLE MAKE was possible f 4 Y MISTAKES. LET'S TRY in him. TO BLOT THIS OUT OF OUR LIVES COMPLETELY AND Sheila felt Weeping OF HAPPINESS 2 1H. ig arms JUST FOR ust ay",Romance,1,Sheila screamed for Bill to go after Don and Von. Bill steeled himself and inched up steadily. Don's recklessness was ouiee almost maniacal. Sheila felt Weeping Of HAPPINESS 2 1,spoiler,,,,,,,
0dc5c7e8-c4bb-4722-9528-8898e0291df0,cpp\0dc5c7e8-c4bb-4722-9528-8898e0291df0.jpg,"ere NERS DAY, A MIRACLE OF MODERN SLOWLY, HIS JAW HEALED, AND THEN ONE DAY. .. . LASTIG SURGERY WAS PERFORM N y c EUGENE GRIQUI STEAMED THIS IS IT, DOCTOR! WHAT ARE YOU Ae oe I'M DONE WAITING! GOING TO DO, NOW I CAN GO HOME! CRIQUI? DO? I'M GOING BACK WCRIQUIIF IT WAS SO ONGE AGAIN THE PLUCKY FIGHTER ENTERED THE TO THE PRIZE RING, J ANYONE ELSE, I'D SQUARED GIRCLE AND STARTED ON THE LONG OF COURSE! THERE'S SAY IMPOSSIBLE ! ROAD BACK SSTILL A GHAMPION Pf BUT I AWOW YOU'LL a SHIP TO WIN GET TO THE TOP COURAGE LIKE YOURS WON'T BE DENIED? B FINALLY, IN 1923, GRIQUI STOOD ON THE BOAT THAT BUT IN AMERICA, CRIQUI WAS FACED WITH WOULD TAKE HIM TO AMERIGA FOR A GRACK AT, DISAPPOINTMENT. JOHNNY KILBANESTILL THE FEATHERWEIGHT GENE TiMMAVINGIA Tyan Gyn CHAMP SAR TER YEARS. HARD TIME GETTING GET RILBANE, TO ze KILBANE TO. FIGHT FIGHT ME, T'LL US! HE SAYS IT'S NO FIND ME A MATGH, FIGHTING ANYONE WITH AN ARTIFICIAL JAW !",Action,1,"In 1923, in America, CRIQUI was FACED WITH WOULD TAKE HIM TO AMERIGA FOR A GRACK AT, DISAPPOINTMENT. JOHNNY KILBANESTILL THE FEATHER",spoiler,,,,,,,
0e0b2a7a-da3d-4a5e-907e-200828d9f158,cpp\0e0b2a7a-da3d-4a5e-907e-200828d9f158.jpg,"300, CONGO KING FOOL, YOUR WHAT WITCHERY IS THIS? THAT IS PREPARE THE SACRED 3 i. BAM FRIEND, GAHNI . i UNDER COVER OF THe NS. ow. JO 1S RIGHT . SMOKE, A TRAPROOR OPENS. SAYIN, SEE, THEN! you SHALL BECOME A CROCODILE n AND FEED ON , HASTEN! Take A CAVE! YOUR FRIENDS! HIM BELOW TO 9 SHE uses SMOKE TOD 7 . .. BUT IAM SAD OUIVE eaQay Oe aye TO RELATE, FRIEND. .. Us! AW RALA 1s, AZ TOO, FELL INTO HER AT CRAFTY WITCH! TRA",Mystery,1,"Halloween is coming up and we're going to play a game of ""Witchcraft"" with our friends. This week's game features a witch who uses smoke as a weapon.",non-spoiler,,,,,,,
0e974d89-689c-4283-9fab-892a4b2f3119,cpp\0e974d89-689c-4283-9fab-892a4b2f3119.jpg,"WOBODY WiLL EVER FIND IX THAT ODOES 7 ALL THAT IRON Wild. KEEP HER DOWN UNTIL DOOMSDAY! NOW Z SETTER CLEAN UP ANO GET , WIONTHS LATER, URGED BY A RESTLESS CURRENT, A GHASTLY WHITE OBJECT MOVES AND SPINS IN THE BLACK WATER. THERE? THE Guy THAT TRIES TO IDENTIFY THESE THE PLIERS ANO HER TEETH! UGH WHAT A J08 THAT WAS. BUT WITHOUT HER TEETH ANO CLOTHES THEY LL WEVER DENTIEY. HER, EVEN JE SHE COMES UPS BETTER RADIO. THE cops! JSXS , 7 POOR GUY! THE WORK MUST HAVE DRIVEN Him NUTS! WELL, I DON'T SUPPOSE WE'LL EVER KNOW THE REAL TRUTH!",Mystery,1,A GHASTLY WHITE OBJECT MOVES and SPINS in the BLACK WATER. WOBODY WiLL EVER FIND IX THAT ODOES 7 All That IRON Wild. KEEP HER DOWN UNTIL DOOM,spoiler,,,,,,,
0eb8ddb2-2c3f-489b-b6f5-25f0b591c5e4,cpp\0eb8ddb2-2c3f-489b-b6f5-25f0b591c5e4.jpg,"SEEM ME ENTER THE spiP! LL HAVE TO PO SOMETHING FAST BUT WITH THE PRESSING OF THE GUN BUTTON THE SPACE SHIP exeeeee THERE HE GOES. GET a WN WITH THE H GUNS QUICK iE WST THEN AN ATOM POWERED FIST THEY ARE COMING INTO bescenns ON AS HEAD WITH A MY SIGHTS AGAIN. A SHATTERING FORCE 5 . My H Guns Wile, y Fone YY aie Y Y on NO you DONT! . FLUGS LEADING TO THE w, GUNS. T WILL CAUSE Gl 4 SHORT CIRCUIT IF THEY TRY TO USE THEM CANCE 2? Aga wate THAT PUT PAID TO THE , SPACE PIRATES, VAL, OW WELL HEAD FoR HOME!",Action,1,Guns will fly at you if you try to use them in the wrong way.,non-spoiler,,,,,,,
0ebbdb67-c1c3-4ccd-8227-0ee06b0311bf,cpp\0ebbdb67-c1c3-4ccd-8227-0ee06b0311bf.jpg,"lg GOSH! TLL WEVER oe 3 r isi OHWELL! MAYBE HE WAS RIGHT! Ze By MEBBE I OUGHTA LOOK IN THE PAPER FOR ANY OL' KIND O' JOB AND. FORGET ABOUT BASEBALL ! BEGIN ASPECTACULAR WINNING STREAK AGAINST THE TOUGHEST MAJOR LEAGUE OPPOSITION IN EXHIBITION GAMES ALL OVER THE COUNTRY! j Hei T'M GONNA am ER. .. YES, SIRE rhs Nr DO IT! GIVE NE THAT WIG IN RIGHT AWAY ! KANSAS BLOOMER GIRLS WIN SIX TH WINDOW, MISTER! THE je bi, IN A ROW! SADIE, NEW MOUNDMARVE! ONE WITH THPRETTY BLOND tia PITCHES NOHITTER! ! CURLS! SAC Als LM O",Sports,1,"KANSAS BLOOMER GIRLS WIN SIX TH WINDOW, MISTER! The je bi, IN A ROW! SADIE, NEW MOUNDMARVE! ONE WITH THPRETTY BL",non-spoiler,,,,,,,
0ecff31d-d7fd-4615-9183-a39de010e59d,cpp\0ecff31d-d7fd-4615-9183-a39de010e59d.jpg,"SCIENCE COMICS HMMeM ! DOOM IS CAN'T FIGHT WELL GUARDED! JAN, LOOKS LIKE MA WE'RE IN PLENTY, OF TROUBLE! ROPPED ON EARTH! I'LL HAVE THE pleas Z va yu SO LONG, JAN? WWJANDAS COSMIC RADIO MESSAGE HAS GONE THRU AND THE FLEET IS ATTACKING DR. DOOM'S HIDEOUT! a",Comedy,1,"JAN, LOOKS LIKE MA WE'RE IN PLENTY, OF TROUBLE! ROPPED ON EARTH! I'LL HAVE THE Z va yu SO LONG, JAN? WWJANDAS",spoiler,,,,,,,
0ee1b592-cfe8-4eeb-b4cf-cb1c9f532b7a,cpp\0ee1b592-cfe8-4eeb-b4cf-cb1c9f532b7a.jpg,"THAT THING MUST BE TWO HUNDRED FEET TLL FIND YOU JOHN REID. AND. .. OOOOHHHHH Poe ScieNTISTS REACH THEIR PLANE SAFELY, AND TAKE OFE WELL HAVE TOSPREADTHE WE WILL. BUT GENTLEMEN ALARM, JOHN. .PERHAPS DO YOU REALIZED THE SEND ACOAST GUARD SHIP MOST TERRIFING PART TO DESTROY THE THING OF THIS WHOLE TRAGEDY? ' HORRIBLE WE CAN'T HELP HIM NOW, 60 WE'D T. CAN'T LOOK! f BETTER SAVE OURS! Li RUN FOR THE PLANE q THAT MONSTER, WHEN IT SWALLOWED VALE, SWALLOWED HIS WHOLE SUPPLY OF SERUM! ENOUGH TO KEEP IT GROWING LARGER AND LARGER FOR WEEKS NORTH? WE'RE LEAVING FOR NEW YOU'RE 100 LATE, GENTLEMEN. WE'VE HAD REPORTS FOR NORTH, ATTACKING EVERYTHING IT SEES. CREATURE BLOOD Is MIX! o aS WITH THE cane DESTROYER CAUGHT UP VALE 1S PART OF THAT SNAKE! AND IF VALE'S SIR, A IT'S HEADING FOR NEW YORI WITH THE ANIMAL AND TRIED TO. KILL IT. ..",Horror,1,"Poe ScieNTISTS REACH THEIR PLANE SAFELY, AND TAKE OFE WELL HAVE TOSPREADTHE WE WILL. But GENTLEMEN ALARM, JOHN. .PERHAPS DO YOU REAL",spoiler,,,,,,,
0f02f342-c7b1-4eda-a8e8-735c0c30b2f4,cpp\0f02f342-c7b1-4eda-a8e8-735c0c30b2f4.jpg,"WRESTLING HAS HAD SOME VERY COLORFUL CHARACTERS BUT NONE WERE MORE STORY BOOKISH THAN THE SIMPLE TURKISH GIANT YOUSSOUF, . .. HE MADE HIS AMERICAN MAT APPEARANCE AROUND THE TURN OF THE CENTURY. .. AND NOW WE SEE HIM IN HIS MOUNTAIN HOME IN TURKEY AS HE LISTENS TO THE ADVICE OF HIS OLD FATHER. .. y TAKE HEED, YOUSSOUF, My SON! GOLD, AND ONLY GOLD, CAN MAKE YOU A MAN AMONG MEN TRUE, YOU ARE BIG, AND AS STRONG AS A DOZEN MEN, 4 BUT WITHOUT GOLD You , ARE NO BETTER THAN A BEAST OF BURDEN AMO! ALLTIME SPORTS COMICS, published bimonthly by Hillman Periodicals, Inc. , at 420 DeSoto Ayenue, St. Louis, Mo. Executive and editorial offices, 535 Fifth Avenu 1949. Printed in the United States of America. . possessions. Copyright 1949 by Hillman Periodi Mo. , under the Act of March 3, 1879. y SOME MONTHS LATER, A TURKISH ARMY ALL MEN KNOW THIS. .. ALL ARE I WiLL i 1 AUR 5OR GOLD! 6 NEVER REMEMBER, W OFFICER CAME By, AND. .. LO INTO TI KEEPING OF ANOTHER, GUARD SOME DAY. WITH THAT Bane Bins. Niet AND GUARD WHEN I HAVE US. .. U. ! ENOUGH GOLD, LT a 3. YOUR KIND, WILL BRING IT BACK p TO you, ANO WE WILL BOTH BE MEN YOUTHERE! yOu ING MEN je, New York I7, N. Y. Edward Cronin, editor. Vol. , ""No, 6, Aug. Sept. , Price 10c a copy, subscription rate 60c a year in the United States and cals, Inc. Entered as second class matter at the Post Office at St. Louls,",Sports,1,"Alltime Sports Comics published bimonthly by Hillman Periodicals, Inc. at 420 DeSoto Ayenue, St. Louis, Mo.",non-spoiler,,,,,,,
0f2f01a5-331e-4e58-ac9a-3b89ca60f82d,cpp\0f2f01a5-331e-4e58-ac9a-3b89ca60f82d.jpg,"Mysteries of UNEXPLORED WORLDS YOu DO NOT BELONG I THOUGHT THIS WAS A TRANS HERE. . .WHY DID YOu ATLANTIC ROCKET SHIP. .. I WAS JUST COME? STEALING A RIDES MY NAME IS STEVE DAWSON. .. KA NOU HAVE MADE fy YOU FROM THE PLANET ANDOR THIRTY AN ERROR, . WE R EIGHT LIGHT YEARS FROM EARTH IN ARE NOT OF THE UNINERSE OF ARCTURUS YOUR PLANET. .. FROM OUR SHIP EXCEEDS THE SPEED OF LIGHT, .. OUR JOUR NEY WILL NOT BE LONG. ..",Mystery,3,Mysteries of UNEXPLORED WORLDS YOu DO NOT BELONG I THOUGHT THIS WAS A TRANS HERE. . .WHY DID You ATLANTIC ROCKET SHIP. ..,non-spoiler,,,,,,,
0f4fc9b2-fbc3-4305-a552-7485c03000b9,cpp\0f4fc9b2-fbc3-4305-a552-7485c03000b9.jpg,"OH, YES. L KNOW EVERYONE, THE POLICE BUT, LARRY. .. OH, SHUT UP SHUT UP YOu INCLUDING YOU, THOUGHT IT ANO CORONER I. .. IT ONLY. .. WOMEN AND YOUR IMPOSSIBLE WAS AN ACCIDENT BUT I WAS OIONT THINK by NEVER CONVINCED. THE WHOLE SO. 4 BUT WHAT THING LOOKED ODD TOME ARE THEIR OPINIONS YP aw i EGOS CAN DRIVE A MAN NUTS Wk AN y VALE DIDN'T LIKE JOE NOLAN THE MAN NEVER AFTER THIS WHAT'S THE COULDN'T REALLY TEARING MATCHCOVERS IN HALF. .. JUST THE VEE Cae UGH SLEPT MY EIGHT way PAUL SWANSON USED TO! FRIGID AT LOOK ALITTLE WHAT IS IT, VALE 2 HUH 7 OH, 4 HOME SO PEAKED. ANYTHING WRONG NOTHING LESTER y VALE KETIKED NOTHING, EARLY. BUT HE DIONT SLEEP WELL THE NEXT MORNING, HE FELT AS IF HE HAD BEEN THROUGH A WRINGER HE MUST HAVE LOOKED IT, TOO FOR HIS NEIGHBOR REMARKED AT THE WAS THERE NO WAY OF LOSING HIS UNWANTED BUS STOP COMPANION 2 THE JOSTLING CROWD LEFT VALE NO CHOICE THE ONLY EMPTY SEAT WAS THE ONE GUESS, I'M IN A FOG THIS PRY HERE'S THE MORNING. HAVEN'T HAD BUS, VALE MY COFFEE THEY ALWAYS aa ARRIVE JUST nels, NOLAN. .. IT WAS A LONG, UNEASY RIDE WHEN A GUY TO WORK ELLIES yeaH you YS THis HAD THE HOUSE RE BETWE Guy I MUST BE LOSING MY LIGHTS UPA GRIP WON'T THIS YOKEL DECORATED. WELL SURE WILL FRESH EVER LEAVE ME. WHY CIGARETTES EXPECT YOU AND THE MISSUS TO DROP DOES HE HAVE TO CATCH THE SAME BUS I DOZ IN ON US ONE OF THESE EVENINGS",Mystery,1,"LESTER y VALE KETIKED NOTHING, EARLY. But he DIONT SLEEP WELL THE NEXT MORNING, HE FELT AS IF HE HAD BEEN THROUGH A WR",non-spoiler,,,,,,,
0f67a841-c3be-4763-a093-b0975bfe629b,cpp\0f67a841-c3be-4763-a093-b0975bfe629b.jpg,"THEN, SUDDENLY, JAROD PARKS' NERVES BROKE Back IN HIS'LUXURIOUS HOTEL SUITE, PARKS WE'RE GOING TO . HE'S GONE OUT OF KNEW THAT HE WAS REALLY ILL f CRASH! AAAIUEES HIS MIND! HANG ONTO THERE'S NOTHING PHYSICALLY THE MATTER LET ME OUT OF HIM, HE MIGHT HURT WITH YOU, MR. PARKS ! T'S SOME Ss HIMSELFDON'T THEY . BAHAVE A DOCTOR ON THE INFLUENCE OF THE MIND ON THE HE couLo FEEL HIS LIFE FORCES DRAINING DAILY HE GREW WEAKER THEY HAD HIM IN AJOSPITAL Now. .. 44744 1M DEAD? SOME THING SO HORRIBLE? TELL ME WHAT ? HE iS LOSING GROUND EVERY THAT THE YOUR DEATH, HORRIBLE YAROD f AND IT WILL BE U7TERLY HORRIBLE S THEY SAY I'LL BE BURIED TOMORROW! WHERE IS MONA? 1. WANT TO SEE MONA! I DON'T LIKE ITSHUT UP HERE IN THE DARK! POOR FELLOW! IT WAS CERTAINLY",Horror,1,"JAROD PARKS' NERVES BROKE Back IN HIS'LUXURIOUS HOTEL SUITE, PARKS WE're going to . HE'S GONE OUT of KNEW THAT HE was really",non-spoiler,,,,,,,
0f8c19f0-9767-4b05-a2f1-01e5562ece61,cpp\0f8c19f0-9767-4b05-a2f1-01e5562ece61.jpg,"y sHorTy77 WHERE IN SAM HILL IS HE ? HERE I AM STEVE THIS BEAM COUGH PLL GET iT Til SET 7. Ir OR BUST IN DON 7 OK, STEVE Soll OM E UPAN' IIN CLEAR! WHILE STEVE IS FIGHTING His Way THROUGH THE FIRE, WITH SHORTY, THE MOTORS SHORE ARE STRAINING AT TOP SPEED To KEED UP THE TREMENDOUS PRESSURE! I KNEW THEY WOULDN'T HOLD UP FOREVER RT Eve GEN TL SEE IF L REACH STEVE ON ss THE BP gu U DONT WORRY I'LL GET You LOOSE ! ITS. UGH 60 ON BACK, COMING! HEY WON'T HOLD U Bae oe UCH LONGERS ayy! RE ANDY ND WE'RE LOOSIN PRESSURE ! ITE HOT ANYSTAKIN' 0 THE WHOLE BUILDINGS RATILIN Y YEAH PRESSURE'S GETTIN LESS! IT'S GOING DOWN TOO FAST, 100 SOMETHIN! MUST . BE WRONG UPSTAIRS! FEEL ANYTHING FUNNY, STEVE ?",Horror,1,"STEVE Soll OM E UPAN' IIN CLEAR! WHILE STEVE IS FIGHTING His Way THROUGH THE FIRE, WITH SHORTY, THE MOTORS SHORE ARE STRAINING AT TOP SPEED",spoiler,,,,,,,
0fabd75c-118f-40f7-af58-98831daaf158,cpp\0fabd75c-118f-40f7-af58-98831daaf158.jpg,"FAMOUS CRIMES AND 56, ON os EVENING OP NAY iC S78 ey T'S A CINCHanel Thole ONLY MWINITES IM GON! STIR CRAZY a THAT STINKIN FLORIO ff I 2 TAKE Us A COURLA Soe NETS neg Ws . AN GET. ENOLIG TRAle BY NOW onl GOTTA SCRATCH 77 TG Hl ACK ONE 0! FLORIO'S, GET SOME DOWGH AN sq LISTEN, MAR TRUCKS! WELL DRIVE IT SCRAM OLIT! 7 ACROSS STATE LINES . .0AN I WELL GE ROLLIN IN DOLIGHHT MWAIGHT, BOY S. .0 Le OOK FOGS ann YER ASKIN HER THEY FE AGH Al , 170 ONE O Yea? THA Pull BR Lie BOYS! OR WELL START SPRAIN YA WITH J THIS MEANS THE HOT SEAT AND SO 15 YOURS, FLORIO! WE GOT YA FOR FLORIO AND HIS BOYS! RUSE ON ME CAST FLIANY THAT HAMMER SHOL Mf YOUR TIME 15 Lie J 7 ol HAVE GOTTEN REVENGE LIKE ae ? ONE MOVE AN! WE'LL TS eon WE HADN'T TRACKED BLAST VAL",Crime,1,"Famous criminals and crimes of the 1960s and 1970s. Crimes include murder, rape, robbery, and kidnapping.",non-spoiler,,,,,,,
0fb2517e-24fd-4049-9eb3-ccaa1a922961,cpp\0fb2517e-24fd-4049-9eb3-ccaa1a922961.jpg,"BORG IS YOUR TRAITOR, FELLOW SENATORS HE AND STAND BACK? YOU'RE TOO LATELISTEN HETKAR, THE ARMS MAGNATE, oo Ae nOAn THIS TIME MAKE SENT ME INTO SPACE EXILE WHEN I DISCOVERED THEIR PLANS TO LAY HANDS ON A SECRET SOURCE OF THURINIUM AND SEIZE POWER THAT THURINIUM DIAMOND GLOWs FULL FORCE, HETKAR IS ON HIS WAY TO TAKE NEW WASHINGTON. Y WE SHALL BE SUPREME RULERS! I SAY T'Lt TAKE YOU TO HETKAR'S ARSENAL, WHERE HE S PREPARING MUST BE DESTROYED F NOT. BORG HE'S ! BEEN A LOYAL SEN ATOR FOR TEN YEARS WE CAN'T BELIEVE THAT LFS iS. FORCE , RAY HEY BORG 1S RUSHING TOWARD THE FORCE PERIPHERY BORG, COME BACK IT'S A DEATH NO ONE IS GETTING THROUGH YOUR WORLD SENATE 1S SAFE, LEX LATE THE TRAITOR TOOK HIS OWN zy CAMERON, WE ARE DEEPLY IN YOUR DEBT YOu'VE SAVED THE WORLD SENATE AND PRESERVED PEACE E. i LEX CAMERON, YOU WOULD 1 ACCEPT I HONOR US BY BECOMING AM RETURNING TO THE FIRST EARTH AMBAS TELEMOS NOW SADOR TO TELEMOS, THIS TIME ON MY CONVEYING OUR DEEPEST HONEYMOON AND THANKS AND OUR NOT AS A SPACE PLEDGE TO LIVE LOST IN PEACE J WAS SAVED FROM EXILE BY MEN FROM TELEMOS, THE PLANET OF PEACE, A NEW PLANET 'NOT YET DISCOVERED BY US THEY'VE NEVER HAD A WAR THERE AND ARE HUNDREDS OF YEARS",Drama,1,"HETKAR, the ARMS MAGNATE, oo Ae nOAn THIS TIME MAKE SENT ME INTO SPACE EXILE. I DISCOVERED THEIR PLANS TO LAY HANDS ON A SECRET",spoiler,,,,,,,
